timestamp,action,pose,target_robot_pose,target_finger_scores,completion,hit_threshold,reset_threshold,hold_frames,finger_scores,stability,counted
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",无数据,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",无数据,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",无数据,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",无数据,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.2,80.0,60.0,5,"{""thumb"": 1, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:35,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
2026-06-24 10:16:36,张开手训练,"[255, 255, 255, 255, 255, 255]","[255, 255, 255, 255, 255, 255]","{""thumb"": 80, ""index"": 90, ""middle"": 90, ""ring"": 90, ""little"": 90}",12.0,80.0,60.0,5,"{""thumb"": 0, ""index"": 0, ""middle"": 0, ""ring"": 0, ""little"": 0}",良好,False
